use_data1,use_data2,use_data3,use_data4,use_data5,use_data6,use_data7,use_data8,use_data9,use_data10,use_data11
76,3000000147,4,12,13,12,6.8,0,10,5336.8798,5536.926968758
76,3000000147,4,12,13,12.5,6.8,0,10,5796.5664,5173.532862912
76,3000000147,4,12,13,13,8.3,0,4,4994.2242,4668.267758976
76,3000000147,4,12,13,13.5,8.3,0,4,4060.1792,3968.75997504
76,3000000147,4,12,13,14,8.7,0,2,1541.7588,3260.048512812
76,3000000147,4,12,13,14.5,8.7,0,2,1063.7088,2333.929370668
76,3000000147,4,12,13,15,7.5,0,4,1553.5464,416.085543858
76,3000000147,4,12,13,15.5,7.5,0,4,722.6768,984.207282544
76,3000000147,4,12,13,16,7,0,2,370.176,413.6694016
76,3000000147,4,12,13,16.5,7,0,2,680.1548,631.137200044
76,3000000147,4,12,13,17,6.5,0,1,390.1914,343.30205214
76,3000000147,4,12,14,6.5,1.2,0,1,200.91,369.9923928
76,3000000147,4,12,14,7,0.3,0,2,470.6984,257.132380534
76,3000000147,4,12,14,7.5,0.3,0,2,1700.7066,1049.412724416
76,3000000147,4,12,14,8,2.4,0,2,3103.05,2409.34676675
76,3000000147,4,12,14,8.5,2.4,0,2,4138.6176,2979.852513712
76,3000000147,4,12,14,9,4.4,0,2,5257.3856,5175.415999392
76,3000000147,4,12,14,9.5,4.4,0,2,6066.06,6164.426526
76,3000000147,4,12,14,10,5.3,0,2,6448.442,6658.3809822
76,3000000147,4,12,14,10.5,5.3,0,2,6141.458,5099.577188278
76,3000000147,4,12,14,11,6.5,0,2,1629.0576,1936.71461424
76,3000000147,4,12,14,11.5,6.5,0,2,1947.0708,1864.455703788
76,3000000147,4,12,14,12,8.5,0,2,5196.9878,3895.189080028
76,3000000147,4,12,14,12.5,8.5,0,2,6483.5184,6371.4192828
76,3000000147,4,12,14,13,9.1,0,2,5623.4178,5311.18497024
76,3000000147,4,12,14,13.5,9.1,0,2,4798.3936,4811.32577408
76,3000000147,4,12,14,14,7.4,0,4,4234.6304,4251.30367552
76,3000000147,4,12,14,14.5,7.4,0,4,3908.324,3317.40031924
76,3000000147,4,12,14,15,6.9,0,2,1679.115,2423.262761934
76,3000000147,4,12,14,15.5,6.9,0,2,595.2108,274.401256596
76,3000000147,4,12,14,16,6.2,0,4,390.144,348.65558016
76,3000000147,4,12,14,16.5,6.2,0,4,690.9968,498.211952628
76,3000000147,4,12,14,17,5.3,0,4,369.82,399.0891825
76,3000000147,4,12,16,6.5,4,0,2,133.6432,330.77691016
76,3000000147,4,12,16,7,3.7,0,2,511.778,229.500715096
76,3000000147,4,12,16,7.5,3.7,0,2,1173.1126,647.304356414
76,3000000147,4,12,16,8,4.1,0,2,2544.775,1776.25250475
76,3000000147,4,12,16,8.5,4.1,0,2,2464.784,3154.653186012
76,3000000147,4,12,16,9,5.3,0,2,4871.3728,3232.224954528
76,3000000147,4,12,16,9.5,5.3,0,2,5820.0192,5941.676171736
76,3000000147,4,12,16,10,7.2,0,2,6443.8638,6001.852046356
76,3000000147,4,12,16,10.5,7.2,0,2,6261.7546,5338.26830909
76,3000000147,4,12,16,11,8.9,0,2,6548.9424,6088.85924208
76,3000000147,4,12,16,11.5,8.9,0,2,6061.7544,6075.523656216
76,3000000147,4,12,16,12,9.1,0,2,6301.2988,6754.167836222
76,3000000147,4,12,16,12.5,9.1,0,2,5937.6952,6121.950503382
76,3000000147,4,12,16,13,9.7,0,2,4594.8516,5806.8331035
76,3000000147,4,12,16,13.5,9.7,0,2,4774.7564,4585.148225556
76,3000000147,4,12,16,14,9.4,0,3,4252.9104,4340.723641504
76,3000000147,4,12,16,14.5,9.4,0,3,3424.82,3730.303347204
76,3000000147,4,12,16,15,8.7,0,2,2301.1176,2468.362097118
76,3000000147,4,12,16,15.5,8.7,0,2,1108.4,864.08375642
76,3000000147,4,12,16,16,7.8,0,3,430.08,494.69018624
76,3000000147,4,12,16,16.5,7.8,0,3,680.1548,613.109223636
76,3000000147,4,12,16,17,6.9,0,3,369.82,225.4817017
76,3000000147,4,12,17,6.5,4.2,0,4,87.3312,330.8
76,3000000147,4,12,17,7,3.6,0,4,350.2288,101.298260486
76,3000000147,4,12,17,7.5,3.6,0,4,637.8674,364.113204038
76,3000000147,4,12,17,8,3.7,0,4,1352.875,1071.95228725
76,3000000147,4,12,17,8.5,3.7,0,4,1628.518,1654.753468994
76,3000000147,4,12,17,9,5.1,0,4,2174.72,2083.248340928
76,3000000147,4,12,17,9.5,5.1,0,4,2992.9704,2491.706377272
76,3000000147,4,12,17,10,6.2,0,4,3656.2362,3444.9488414
76,3000000147,4,12,17,10.5,6.2,0,4,5255.062,2976.882203384
76,3000000147,4,12,17,11,7.9,0,4,3624.9372,4919.491015752
76,3000000147,4,12,17,11.5,7.9,0,4,4439.049,2853.34656696
76,3000000147,4,12,17,12,9.9,0,4,5977.2714,3913.759021888
76,3000000147,4,12,17,12.5,9.9,0,4,5198.7244,6067.058261452
76,3000000147,4,12,17,13,11.3,0,4,4189.5988,4949.450660608
76,3000000147,4,12,17,13.5,11.3,0,4,3886.3088,3487.984333212
76,3000000147,4,12,17,14,10.9,0,4,2381.2592,3283.091120392
76,3000000147,4,12,17,14.5,10.9,0,4,1990.4248,2179.48070634
76,3000000147,4,12,17,15,10.6,0,4,1480.5414,1277.332070106
76,3000000147,4,12,17,15.5,10.6,0,4,512.0808,543.890727264
76,3000000147,4,12,17,16,10.1,0,4,430.08,145.20242176
76,3000000147,4,12,17,16.5,10.1,0,4,701.116,422.303330384
76,3000000147,4,12,17,17,9.5,0,4,292.33,128.0871447
76,3000000147,4,12,19,6.5,6.1,0.5,10,45.904,301.99994564
76,3000000147,4,12,19,7,6.2,1,4,470.524,227.628772532
76,3000000147,4,12,19,7.5,6.2,1,4,410.2804,504.629152482
76,3000000147,4,12,19,8,6.5,0,10,679.7308,1346.7471884
76,3000000147,4,12,19,8.5,6.5,0,10,959.5052,1546.284090988
76,3000000147,4,12,19,9,7.4,0,4,1321.1424,1104.3146608
76,3000000147,4,12,19,9.5,7.4,0,4,1742.1768,1586.69773116
76,3000000147,4,12,19,10,8.2,0,10,4349.7764,1559.388644672
76,3000000147,4,12,19,10.5,8.2,0,10,1994.391,3199.671823154
76,3000000147,4,12,19,11,9,0,10,2126.1016,2106.395741484
76,3000000147,4,12,19,11.5,9,0,10,1784.926,1658.91340731
76,3000000147,4,12,19,12,8.7,0,10,2302.6628,1578.419575322
76,3000000147,4,12,19,12.5,8.7,0,10,1302.9222,2735.988307264
76,3000000147,4,12,19,13,9,0,10,1680.6072,875.971567616
76,3000000147,4,12,19,13.5,9,0,10,2867.9712,2376.622736484
76,3000000147,4,12,19,14,9.3,0,10,722.7168,1804.056238944
76,3000000147,4,12,19,14.5,9.3,0,10,410.9784,506.090607316
76,3000000147,4,12,19,15,9.4,0,10,554.838,129.205884312
76,3000000147,4,12,19,15.5,9.4,0,10,390.1568,133.390941116
76,3000000147,4,12,19,16,9.1,0,10,574.584,162.90646864
76,3000000147,4,12,19,16.5,9.1,0,10,722.8,655.682179776
76,3000000147,4,12,19,17,8.8,0,10,273.47,366.3888248
76,3000000147,4,12,20,6.5,5.1,0,2,117.5448,292.399947368
76,3000000147,4,12,20,7,4.8,0,1,409.7728,302.667404012
76,3000000147,4,12,20,7.5,4.8,0,1,1321.6112,1110.90153434
76,3000000147,4,12,20,8,5.4,0,2,2878.6756,1367.177359004
76,3000000147,4,12,20,8.5,5.4,0,2,4018.4782,3543.65252716
76,3000000147,4,12,20,9,6.6,0,1,4479.9232,4926.76264656
76,3000000147,4,12,20,9.5,6.6,0,1,6298.6392,4659.57342108
76,3000000147,4,12,20,10,6.5,0,2,6605.4654,6580.70062814
76,3000000147,4,12,20,10.5,6.5,0,2,6337.7314,6200.124309202
76,3000000147,4,12,20,11,7.8,0,2,6609.4028,6657.471184
76,3000000147,4,12,20,11.5,7.8,0,2,6222.277,6229.80895085
76,3000000147,4,12,20,12,6.8,0,2,6039.3192,6125.032582456
76,3000000147,4,12,20,12.5,6.8,0,2,6488.6822,5933.223000576
76,3000000147,4,12,20,13,7.6,0,2,5882.1252,5892.284410928
76,3000000147,4,12,20,13.5,7.6,0,2,4572.128,4183.993767404
76,3000000147,4,12,20,14,7.2,0,4,3483.8656,3863.42766104
76,3000000147,4,12,20,14.5,7.2,0,4,3759.2436,2543.395149316
76,3000000147,4,12,20,15,6.6,0,2,2563.9356,2409.160794912
76,3000000147,4,12,20,15.5,6.6,0,2,1109.5084,1098.757230352
76,3000000147,4,12,20,16,6,0,4,470.632,318.96962048
76,3000000147,4,12,20,16.5,6,0,4,680.1548,529.207944044
76,3000000147,4,12,20,17,5.7,0,4,410.41,271.1540412
76,3000000147,4,12,22,6.5,3.4,0,1,117.5448,292.40236844
76,3000000147,4,12,22,7,2.1,0,1,390.118,287.064500592
76,3000000147,4,12,22,7.5,2.1,0,1,1448.6892,1039.772673712
76,3000000147,4,12,22,8,3.4,0,2,2718.9232,1785.144986912
76,3000000147,4,12,22,8.5,3.4,0,2,3829.218,3622.72609893
76,3000000147,4,12,22,9,5,0,1,5116.0288,4789.444464704
76,3000000147,4,12,22,9.5,5,0,1,6062.52,5972.591386224
76,3000000147,4,12,22,10,6.3,0,2,6342.8628,6492.564327512
76,3000000147,4,12,22,10.5,6.3,0,2,5860.4018,6345.00748123
76,3000000147,4,12,22,11,8.2,0,2,4619.5388,6498.456328784
76,3000000147,4,12,22,11.5,8.2,0,2,4381.182,5247.3054836
76,3000000147,4,12,22,12,8.2,0,2,3799.6236,4304.452933656
76,3000000147,4,12,22,12.5,8.2,0,2,5455.46,6463.54365001
76,3000000147,4,12,22,13,9.1,0,2,3009.598,5011.3203672
76,3000000147,4,12,22,13.5,9.1,0,2,3647.3112,2949.106520896
76,3000000147,4,12,22,14,8.1,0,2,4554.0424,2462.342511928
76,3000000147,4,12,22,14.5,8.1,0,2,3827.74,4038.24595692
76,3000000147,4,12,22,15,7.4,0,2,2677.8234,2662.117659138
76,3000000147,4,12,22,15.5,7.4,0,2,512.3576,1096.76945372
76,3000000147,4,12,22,16,6.3,0,2,360.272,332.86214312
76,3000000147,4,12,22,16.5,6.3,0,2,637.5096,402.969789248
76,3000000147,4,12,22,17,5.6,0,2,471.2708,455.83929424
76,3000000147,4,12,23,6.5,1.8,0,4,33.3336,292.40391816
76,3000000147,4,12,23,7,1.8,0,4,400.2432,305.043812276
76,3000000147,4,12,23,7.5,1.8,0,4,1236.4816,371.088571776
76,3000000147,4,12,23,8,2.4,0,3,2941.3008,2080.31945172
76,3000000147,4,12,23,8.5,2.4,0,3,3525.5214,3601.001932894
76,3000000147,4,12,23,9,3.6,0,4,3919.9328,4322.51370432
76,3000000147,4,12,23,9.5,3.6,0,4,3669.42,4700.892621864
76,3000000147,4,12,23,10,4.5,0,3,5299.1858,3781.510164324
76,3000000147,4,12,23,10.5,4.5,0,3,6569.1626,5522.69729473
76,3000000147,4,12,23,11,7.1,0,2,5559.6792,5835.66350166
76,3000000147,4,12,23,11.5,7.1,0,2,6227.0208,4027.105050624
76,3000000147,4,12,23,12,8.7,0,3,6307.5012,6153.194137776
76,3000000147,4,12,23,12.5,8.7,0,3,6040.924,6220.2802311
76,3000000147,4,12,23,13,8.8,0,2,5882.1252,5344.16670902
76,3000000147,4,12,23,13.5,8.8,0,2,4031.7856,4019.161538944
76,3000000147,4,12,23,14,9.4,0,1,4382.6288,3144.242861432
76,3000000147,4,12,23,14.5,9.4,0,1,3598.0756,3470.019485016
76,3000000147,4,12,23,15,9.1,0,2,2788.791,2078.338432998
76,3000000147,4,12,23,15.5,9.1,0,2,1130.0476,710.957054728
76,3000000147,4,12,23,16,7.7,0,1,331.08,687.76175424
76,3000000147,4,12,23,16.5,7.7,0,1,637.5096,672.464735644
76,3000000147,4,12,23,17,7,0,2,512.0208,453.061157328
76,3000000147,4,12,24,6.5,0.8,0,2,72.93,254.9647692
76,3000000147,4,12,24,7,1.2,0,2,410.2176,281.803586272
76,3000000147,4,12,24,7.5,1.2,0,2,1086.8112,1110.71109672
76,3000000147,4,12,24,8,2.1,0,2,2360.5344,2130.649604664
76,3000000147,4,12,24,8.5,2.1,0,2,3485.9088,3836.938011586
76,3000000147,4,12,24,9,3.7,0,2,4996.4192,4405.404625056
76,3000000147,4,12,24,9.5,3.7,0,2,5941.2696,5801.001330024
76,3000000147,4,12,24,10,5.8,0,2,6140.8608,6467.135305742
76,3000000147,4,12,24,10.5,5.8,0,2,6258.96,6545.385239736
76,3000000147,4,12,24,11,8,0,2,6499.8196,6439.003405516
76,3000000147,4,12,24,11.5,8,0,2,6462,6133.9998654
76,3000000147,4,12,24,12,9.2,0,2,6510.0992,6331.269465642
76,3000000147,4,12,24,12.5,9.2,0,2,5841.334,6437.58311177
76,3000000147,4,12,24,13,10.5,0,2,4714.0436,5289.215263684
76,3000000147,4,12,24,13.5,10.5,0,2,4291.5656,3787.15129356
76,3000000147,4,12,24,14,11.3,0,2,4109.2936,3790.162894032
76,3000000147,4,12,24,14.5,11.3,0,2,3525.55,3659.423071024
76,3000000147,4,12,24,15,9.3,0,2,1971.135,2505.733794648
76,3000000147,4,12,24,15.5,9.3,0,2,659.3028,871.47450352
76,3000000147,4,12,24,16,7.7,0,2,410.112,409.70937112
76,3000000147,4,12,24,16.5,7.7,0,2,637.5096,429.352965028
76,3000000147,4,12,24,17,6.6,0,2,532.8,510.858555408
76,3000000147,4,12,25,6.5,1.4,0,1,117.555,254.99202105
76,3000000147,4,12,25,7,1.5,0,1,389.7344,254.116932
76,3000000147,4,12,25,7.5,1.5,0,1,1279.0016,1081.280759664
76,3000000147,4,12,25,8,2,0,2,2869.4856,1934.605349304
76,3000000147,4,12,25,8.5,2,0,2,4141.7174,3385.13016427
76,3000000147,4,12,25,9,3.9,0,1,5197.5808,5089.4591584
76,3000000147,4,12,25,9.5,3.9,0,1,6081.6648,6309.713701008
76,3000000147,4,12,25,10,5.5,0,2,6262.062,6576.635068554
76,3000000147,4,12,25,10.5,5.5,0,2,6224.188,6573.326419424
76,3000000147,4,12,25,11,6.9,0,2,6418.6564,6591.22694856
76,3000000147,4,12,25,11.5,6.9,0,2,6423.228,5981.76638928
76,3000000147,4,12,25,12,7.3,0,2,6201.657,6018.041489592
76,3000000147,4,12,25,12.5,7.3,0,2,5315.747,5969.4847513
76,3000000147,4,12,25,13,8.9,0,2,5274.246,5226.944893184
76,3000000147,4,12,25,13.5,8.9,0,2,4956.6024,4854.428743848
76,3000000147,4,12,25,14,9.1,0,4,4211.2152,4310.841803536
76,3000000147,4,12,25,14.5,9.1,0,4,3444.966,3627.807792056
76,3000000147,4,12,25,15,9.1,0,2,1836.8058,2392.8352416
76,3000000147,4,12,25,15.5,9.1,0,2,743.8288,719.787212864
76,3000000147,4,12,25,16,9,0,4,450.696,508.7210808
76,3000000147,4,12,25,16.5,9,0,4,637.5096,597.728473316
76,3000000147,4,12,25,17,8,0,4,491.2416,520.767996048
76,3000000147,4,12,28,6.5,0.1,0,1,59.295,201.0047637
76,3000000147,4,12,28,7,0.6,0,4,370.176,248.68198912
76,3000000147,4,12,28,7.5,0.6,0,4,409.8928,925.558845232
76,3000000147,4,12,28,8,1.3,0,4,2031.941,1151.806314246
76,3000000147,4,12,28,8.5,1.3,0,4,1742.94,2200.4025066
76,3000000147,4,12,28,9,2.5,0,4,1024.92,2284.32760992
76,3000000147,4,12,28,9.5,2.5,0,4,2546.2584,1215.013947096
76,3000000147,4,12,28,10,3,0,4,2444.2242,1981.31204009
76,3000000147,4,12,28,10.5,3,0,4,2364.496,2478.84963324
76,3000000147,4,12,28,11,3.4,0,4,4071.6872,2100.230231288
76,3000000147,4,12,28,11.5,3.4,0,4,5072.67,3584.91637332
76,3000000147,4,12,28,12,2.9,0,4,3845.6836,3409.904515908
76,3000000147,4,12,28,12.5,2.9,0,4,3000.503,3211.69130796
76,3000000147,4,12,28,13,3.7,0,4,2360.0016,2750.769711392
76,3000000147,4,12,28,13.5,3.7,0,4,3688.876,1458.34205324
76,3000000147,4,12,28,14,2.7,0,12,2321.0328,3984.803129488
76,3000000147,4,12,28,14.5,2.7,0,12,3767.8904,1985.746602214
76,3000000147,4,12,28,15,2.6,0,4,2791.1884,2790.89812756
76,3000000147,4,12,28,15.5,2.6,0,4,1269.1904,1309.14089868
76,3000000147,4,12,28,16,3.3,0,12,292.632,739.050304
76,3000000147,4,12,28,16.5,3.3,0,12,616.5484,570.789406512
76,3000000147,4,12,28,17,2.1,0,4,595.6,595.61524736
76,3000000147,4,12,29,6.5,-0.7,0,2,33.4,133.596503688
76,3000000147,4,12,29,7,-0.6,0,4,419.84,454.77508608
76,3000000147,4,12,29,7.5,-0.6,0,4,369.444,896.968799152
76,3000000147,4,12,29,8,0.6,0,2,788.0272,1504.025832328
76,3000000147,4,12,29,8.5,0.6,0,2,1341.36,1380.29049
76,3000000147,4,12,29,9,1,0,4,1906.7852,1776.786560004
76,3000000147,4,12,29,9.5,1,0,4,3969.756,1615.306129764
76,3000000147,4,12,29,10,2.3,0,2,6041.562,3459.762017396
76,3000000147,4,12,29,10.5,2.3,0,2,6683.1784,5542.63976172
76,3000000147,4,12,29,11,3.8,0,2,4031.1056,5039.641146464
76,3000000147,4,12,29,11.5,3.8,0,2,6319.836,4889.06189838
76,3000000147,4,12,29,12,4.2,0,2,6017.9042,6328.976099446
76,3000000147,4,12,29,12.5,4.2,0,2,3778.904,5190.57107112
76,3000000147,4,12,29,13,5.9,0,2,4891.4944,3925.576115736
76,3000000147,4,12,29,13.5,5.9,0,2,4959.3544,4500.0988604
76,3000000147,4,12,29,14,5.7,0,2,4617.2126,4572.899213422
76,3000000147,4,12,29,14.5,5.7,0,2,3831.828,3702.32266404
76,3000000147,4,12,29,15,6,0,2,2695.8118,2806.438795804
76,3000000147,4,12,29,15.5,6,0,2,1301.7004,1098.058592256
76,3000000147,4,12,29,16,5.1,0,2,390.176,674.45308584
76,3000000147,4,12,29,16.5,5.1,0,2,595.5872,456.320849868
76,3000000147,4,12,29,17,3.9,0,2,596.1956,472.345082736
76,3000000147,4,12,30,6.5,-0.9,0,1,72.9456,133.597794264
76,3000000147,4,12,30,7,-1.5,0,1,440.32,459.88821504
76,3000000147,4,12,30,7.5,-1.5,0,1,1257.5584,919.221237088
76,3000000147,4,12,30,8,0.4,0,2,2943.3404,2129.011821868
76,3000000147,4,12,30,8.5,0.4,0,2,3866.76,3812.034375
76,3000000147,4,12,30,9,1.8,0,1,4852.6904,3927.103664036
76,3000000147,4,12,30,9.5,1.8,0,1,5778.2004,5803.179112944
76,3000000147,4,12,30,10,3.5,0,2,6061.3704,5820.465063076
76,3000000147,4,12,30,10.5,3.5,0,2,5897.3312,6426.99986264
76,3000000147,4,12,30,11,5.2,0,2,6121.058,5875.9434451
76,3000000147,4,12,30,11.5,5.2,0,2,5880.42,5686.0750269
76,3000000147,4,12,30,12,5.6,0,2,4882.5744,5895.985398468
76,3000000147,4,12,30,12.5,5.6,0,2,4796.813,4048.31044894
76,3000000147,4,12,30,13,7.2,0,2,4462.3128,3832.297904376
76,3000000147,4,12,30,13.5,7.2,0,2,4472.6422,3940.71937181
76,3000000147,4,12,30,14,7.5,0,2,4280.7072,3424.469073464
76,3000000147,4,12,30,14.5,7.5,0,2,3456.915,3610.475815422
76,3000000147,4,12,30,15,7.6,0,2,2177.7444,2313.38173549
76,3000000147,4,12,30,15.5,7.6,0,2,1258.1632,1191.441285664
76,3000000147,4,12,30,16,7.2,0,2,532.576,650.81708528
76,3000000147,4,12,30,16.5,7.2,0,2,574.626,555.580342876
76,3000000147,4,12,30,17,6.5,0,2,616.7526,392.300307324
76,3000000147,4,12,31,6.5,1.7,0,2,45.9816,117.58248348
76,3000000147,4,12,31,7,1.5,0,4,471.04,470.92959744
76,3000000147,4,12,31,7.5,1.5,0,4,1066.3168,1006.372728976
76,3000000147,4,12,31,8,3,0,1,1490.7438,680.29595361
76,3000000147,4,12,31,8.5,3,0,1,3063.6,2549.904867
76,3000000147,4,12,31,9,4.1,0,4,4218.8272,3845.808734308
76,3000000147,4,12,31,9.5,4.1,0,4,5116.5744,5192.813374944
76,3000000147,4,12,31,10,5.6,0,1,5500.1324,5337.565983676
76,3000000147,4,12,31,10.5,5.6,0,1,5577.4288,5639.134565304
76,3000000147,4,12,31,11,6.7,0,1,5877.5684,5312.259880764
76,3000000147,4,12,31,11.5,6.7,0,1,6022.584,5654.25
76,3000000147,4,12,31,12,8,0,1,5899.7774,5820.828403236
76,3000000147,4,12,31,12.5,8,0,1,5635.091,5859.56315347
76,3000000147,4,12,31,13,10,0,1,4732.756,4976.255237944
76,3000000147,4,12,31,13.5,10,0,1,4058.405,4596.959150004
76,3000000147,4,12,31,14,9.3,0,1,4150.9888,3401.16734032
76,3000000147,4,12,31,14.5,9.3,0,1,3306.0678,3658.701581458
76,3000000147,4,12,31,15,10.1,0,1,2227.3796,2313.203296946
76,3000000147,4,12,31,15.5,10.1,0,1,1182.832,789.506368448
76,3000000147,4,12,31,16,9.3,0,1,491.28,619.19178256
76,3000000147,4,12,31,16.5,9.3,0,1,616.5484,665.907450676
76,3000000147,4,12,31,17,8.3,0,1,638.4378,561.564512226
76,3000000147,4,1,3,6.5,1.6,0,2,33.3984,117.590978904
76,3000000147,4,1,3,7,1.6,0,2,410.2644,570.136110726
76,3000000147,4,1,3,7.5,1.6,0,2,979.3888,1081.968418208
76,3000000147,4,1,3,8,2.5,0,2,2523.9942,2230.98274854
76,3000000147,4,1,3,8.5,2.5,0,2,3796.38,3330.8687952
76,3000000147,4,1,3,9,3.7,0,2,4894.2552,4776.326925968
76,3000000147,4,1,3,9.5,3.7,0,2,5759.2968,5894.528239464
76,3000000147,4,1,3,10,4.8,0,2,4773.8244,5887.643733032
76,3000000147,4,1,3,10.5,4.8,0,2,6078.1456,4946.49572808
76,3000000147,4,1,3,11,8,0,2,6438.9472,5839.927545644
76,3000000147,4,1,3,11.5,8,0,2,6177.672,5977.04538132
76,3000000147,4,1,3,12,8.3,0,2,6109.7806,6336.258747918
76,3000000147,4,1,3,12.5,8.3,0,2,5861.293,6198.84273491
76,3000000147,4,1,3,13,9.3,0,2,5438.26,5090.922508032
76,3000000147,4,1,3,13.5,9.3,0,2,5418.6704,4987.678032974
76,3000000147,4,1,3,14,10.4,0,2,4600.3704,4457.248197728
76,3000000147,4,1,3,14.5,10.4,0,2,3456.915,3593.07785361
76,3000000147,4,1,3,15,9.9,0,2,2565.5194,2849.857218026
76,3000000147,4,1,3,15.5,9.9,0,2,1268.4374,1266.454904364
76,3000000147,4,1,3,16,9.5,0,2,450.2736,558.161286808
76,3000000147,4,1,3,16.5,9.5,0,2,533.064,686.997010518
76,3000000147,4,1,3,17,8.5,0,3,701.32,573.87280456
76,3000000147,4,1,6,6.5,0.1,0,2,45.9816,117.599992944
76,3000000147,4,1,6,7,0.1,0,1,450.4864,502.910008016
76,3000000147,4,1,6,7.5,0.1,0,1,1151.28,812.858416968
76,3000000147,4,1,6,8,1,0,1,2738.736,3074.120614656
76,3000000147,4,1,6,8.5,1,0,1,3970.26,1915.7708826
76,3000000147,4,1,6,9,3,0,1,5117.666,4878.526612076
76,3000000147,4,1,6,9.5,3,0,1,6080.2,5782.729194298
76,3000000147,4,1,6,10,5.4,0,1,6442.614,6249.47851944
76,3000000147,4,1,6,10.5,5.4,0,1,6564.9536,6934.40714316
76,3000000147,4,1,6,11,6.7,0,1,6755.562,6786.99617589
76,3000000147,4,1,6,11.5,6.7,0,1,6583.213,6487.71289985
76,3000000147,4,1,6,12,8.8,0,1,6470.7236,6438.855680026
76,3000000147,4,1,6,12.5,8.8,0,1,6227.0208,6186.330733824
76,3000000147,4,1,6,13,9.2,0,1,5796.8912,5783.940439448
76,3000000147,4,1,6,13.5,9.2,0,1,5233.943,5488.267791422
76,3000000147,4,1,6,14,9.5,0,1,4471.3408,4623.8968064
76,3000000147,4,1,6,14.5,9.5,0,1,3708.327,4149.09476653
76,3000000147,4,1,6,15,8.2,0,1,2878.8416,2962.0332974
76,3000000147,4,1,6,15.5,8.2,0,1,1438.9342,1444.219130464
76,3000000147,4,1,6,16,7.2,0,1,596.1956,579.707551596
76,3000000147,4,1,6,16.5,7.2,0,1,491.6814,644.315880642
76,3000000147,4,1,6,17,5.9,0,1,701.116,698.393523204
76,3000000147,4,1,7,6.5,-0.9,0,1,45.9816,117.599985888
76,3000000147,4,1,7,7,-0.7,0,2,460.8292,541.807365398
76,3000000147,4,1,7,7.5,-0.7,0,2,1107.7872,837.103887672
76,3000000147,4,1,7,8,0.1,0,1,2626.6968,2024.343810216
76,3000000147,4,1,7,8.5,0.1,0,1,3808.8,3580.677099
76,3000000147,4,1,7,9,1.6,0,2,5034.5364,4713.448527824
76,3000000147,4,1,7,9.5,1.6,0,2,5922.1148,5474.91274589
76,3000000147,4,1,7,10,4,0,1,6319.836,6022.90012104
76,3000000147,4,1,7,10.5,4,0,1,6462.6544,6496.847188336
76,3000000147,4,1,7,11,5.3,0,2,6694.1478,6588.240581574
76,3000000147,4,1,7,11.5,5.3,0,2,5659.836,6276.79871273
76,3000000147,4,1,7,12,6.8,0,1,6518.7122,5732.03941683
76,3000000147,4,1,7,12.5,6.8,0,1,6267.261,5381.38465941
76,3000000147,4,1,7,13,7.4,0,2,5804.5988,5576.754495956
76,3000000147,4,1,7,13.5,7.4,0,2,5267.5298,5386.814663672
76,3000000147,4,1,7,14,9.7,0,3,4443.424,4329.134900672
76,3000000147,4,1,7,14.5,9.7,0,3,3465.2954,4095.072654932
76,3000000147,4,1,7,15,8.8,0,2,2807.491,2761.58107687
76,3000000147,4,1,7,15.5,8.8,0,2,1449.2228,1311.695642324
76,3000000147,4,1,7,16,8.8,0,3,616.6,610.188833674
76,3000000147,4,1,7,16.5,8.8,0,3,491.6814,589.151191482
76,3000000147,4,1,7,17,8.1,0,4,711.958,617.154771376
76,3000000147,4,1,10,6.5,-1.4,0,2,59.203,72.99998686
76,3000000147,4,1,10,7,-1.2,0,1,370.0424,548.645243302
76,3000000147,4,1,10,7.5,-1.2,0,1,1259.0578,809.741301864
76,3000000147,4,1,10,8,-0.5,0,2,2847.663,2380.929042492
76,3000000147,4,1,10,8.5,-0.5,0,2,3992.989,2730.38884517
76,3000000147,4,1,10,9,0.9,0,1,5130.5254,3933.131604668
76,3000000147,4,1,10,9.5,0.9,0,1,6086.2802,6097.93837548
76,3000000147,4,1,10,10,2,0,2,6468.462,5698.50778566
76,3000000147,4,1,10,10.5,2,0,2,6689.8832,6434.238970736
76,3000000147,4,1,10,11,3.5,0,2,6721.443,5119.910514648
76,3000000147,4,1,10,11.5,3.5,0,2,6438.9472,6724.8665537
76,3000000147,4,1,10,12,4.7,0,2,6709.9032,6323.74592472
76,3000000147,4,1,10,12.5,4.7,0,2,6203.4654,5425.01962255
76,3000000147,4,1,10,13,4.3,0,2,3231.0336,5053.25874426
76,3000000147,4,1,10,13.5,4.3,0,2,4047.2094,3170.811730398
76,3000000147,4,1,10,14,4.3,0,4,2907.975,3522.16555775
76,3000000147,4,1,10,14.5,4.3,0,4,2891.238,2943.845458176
76,3000000147,4,1,10,15,3.7,0,2,2402.7152,2234.834013138
76,3000000147,4,1,10,15.5,3.7,0,2,1385.835,1136.14054107
76,3000000147,4,1,10,16,3.1,0,4,450.0496,686.15073436
76,3000000147,4,1,10,16.5,3.1,0,4,512.1906,400.642207696
76,3000000147,4,1,10,17,2.5,0,2,701.116,570.226844044
76,3000000147,4,1,11,6.5,1.1,0,4,39.566,72.99999562
76,3000000147,4,1,11,7,0.9,0,2,470.5974,449.910185374
76,3000000147,4,1,11,7.5,0.9,0,2,659.4504,920.246768604
